,0,1
1308,"[(200, 200), (-123.58079432934089, 1036.8839635272293), (578.7921370637052, 1143.594183363316), (288.4280636333687, 1195.9338212592306), (486.1318054163692, 1202.8569092713442)]",0
1309,"[(200, 200), (450.49746304013354, 1171.909328534282), (-78.14271288761697, 1143.3146839693068), (486.61862727901274, 1160.794188845188), (-83.79789873129499, 1136.849291406303)]",1
1310,"[(200, 200), (467.976116945689, 1212.0845008070467), (627.3234112014329, 1115.355030695789), (433.2233322349107, 1238.5933010678586), (613.9521346195709, 1145.913097764167)]",0
1311,"[(200, 200), (731.3835073357595, 1090.2403644862966), (-26.341717370340334, 1152.5300577207793), (95.92208507112036, 1142.8999107506268), (498.088328732766, 1140.627371739612)]",0
1312,"[(200, 200), (612.4908221314123, 1117.5994773339598), (155.8317383832414, 1132.8289351318883), (97.80631579089989, 1188.9595988886504), (34.70195201994092, 1161.9116435701096)]",1
1313,"[(200, 200), (182.43261337502946, 1228.3048079282978), (120.36729327348809, 1223.0168040140118), (-84.96589359681278, 1145.2839788737144), (258.2990870854527, 1199.5022231610242)]",0
1314,"[(200, 200), (371.0211514951428, 1181.7332881097614), (532.0284036985497, 1200.4126909925892), (493.77564256083764, 1216.0598848529135), (458.0340063715475, 1155.9311498133713)]",0
1315,"[(200, 200), (84.72650933314023, 1164.4326265460895), (102.18251998284371, 1196.705686653107), (376.76811256866023, 1176.1773880962523), (309.58204818137403, 1277.087875047931)]",1
1316,"[(200, 200), (439.29993341925996, 1212.1882641350385), (531.8021792031392, 1191.2351273069569), (315.181713265147, 1195.051069469903), (622.6911228046787, 1134.6947460772888)]",0
1317,"[(200, 200), (561.5413994326768, 1127.1320887843767), (348.754721983261, 1229.8676539354553), (179.20081223100922, 1149.7478380434868), (574.5886263638615, 1191.3863556786052)]",0
1318,"[(200, 200), (62.22494847232909, 1148.7631778182895), (266.00659299669564, 1237.4583255426528), (-92.78517410654678, 1063.7601854109378), (559.3936146426695, 1190.5954250178902)]",0
1319,"[(200, 200), (619.1917977495104, 1118.4610133888807), (465.49938517715685, 1217.451450871186), (-58.85433841097293, 1123.2593718540372), (405.74851827976227, 1213.0549061704214)]",0
1320,"[(200, 200), (208.49616041608752, 1184.5817494313908), (573.5684702152819, 1178.4697332473495), (227.50869470431306, 1180.3219116291366), (381.2546360474947, 1204.4466112985028)]",0
1321,"[(200, 200), (167.75384515277855, 1172.8465658522807), (314.881327845911, 1188.1978988000908), (386.8630036049137, 1186.284958139722), (565.1575538074435, 1168.920478039601)]",0
1322,"[(200, 200), (607.1018168885245, 1155.7052093219045), (193.81449310346335, 1179.5306587561204), (11.418281645807326, 1134.0646354369628), (354.6589954928393, 1150.0316634347964)]",0
1323,"[(200, 200), (298.74340185225003, 1176.5475650357387), (603.3927375071132, 1108.809660306581), (454.0997468604039, 1167.671591048681), (64.17997855329546, 1148.663843122894)]",0
1324,"[(200, 200), (510.2206064652299, 1170.796171750245), (412.9974156261445, 1231.066556437845), (672.5043998749081, 1094.939789468282), (383.2319625396125, 1141.5238846969187)]",0
1325,"[(200, 200), (155.58781592101508, 1174.155778714036), (350.1298703462592, 1202.280977534087), (221.72614925373998, 1222.3545577570906), (218.30395286908316, 1121.3467949778963)]",0
1326,"[(200, 200), (160.61853035077502, 1210.2219271929387), (-6.8978782767961775, 1192.6793178281637), (265.06833047540715, 1220.7503712101623), (129.91073584317158, 1166.7835437236579)]",0
1327,"[(200, 200), (448.9722736139241, 1174.1590383845223), (678.0222029406723, 1159.0590291817848), (205.30429266438142, 1160.7318758171346), (461.24498211173574, 1211.8805929738462)]",0
1328,"[(200, 200), (590.7336788968346, 1131.9802767802073), (142.89460416519847, 1163.0313328686673), (-3.4991630834690426, 1138.8293507715955), (321.2167814238346, 1205.0965512788543)]",0
1329,"[(200, 200), (536.4830897421919, 1109.6061112480734), (118.76489735498521, 1194.2489184117646), (79.69933336632266, 1226.828827435644), (244.75287950647277, 1218.7495895203206)]",0
1330,"[(200, 200), (632.5664754433418, 1099.577058539401), (532.3013923636946, 1103.7592016561125), (196.20519364397532, 1174.6616171351718), (-138.84693413258537, 1071.3558871142359)]",1
1331,"[(200, 200), (-51.14309476784517, 1093.7157087184578), (-82.24799713497461, 1187.8420895829768), (12.138044085236515, 1148.4185622187495), (-8.114843540399875, 1169.1502723455092)]",0
1332,"[(200, 200), (499.0128650055818, 1154.4760223173005), (364.6592678632479, 1247.3795559315038), (520.3116316931628, 1125.9549056903593), (275.2521661317634, 1221.2794677358943)]",0
1333,"[(200, 200), (607.6274448685604, 1121.743656354479), (162.63114198038727, 1225.8110099857001), (52.32097026473055, 1112.593929181218), (677.4234863688534, 1128.3685502520907)]",0
1334,"[(200, 200), (710.3409873265596, 1109.785129044687), (482.3872539920397, 1159.9412671736793), (525.2775542358446, 1107.590800236168), (578.8711478341331, 1097.9906427185506)]",0
1335,"[(200, 200), (562.3295281098733, 1101.1309264046893), (210.87717476610993, 1171.6637794815624), (70.61612219126219, 1156.3862168137684), (378.56618529983535, 1241.6886688797008)]",0
1336,"[(200, 200), (4.981547890318495, 1137.7729109099264), (38.813140977093, 1185.9663035241224), (403.0417056277481, 1183.431568617299), (114.00362696528632, 1130.3891931823555)]",1
1337,"[(200, 200), (-75.10953192587311, 1133.2868892810561), (590.3762562613331, 1164.9831869668567), (476.96250538043, 1177.417038328526), (9.811720737164265, 1166.0469019361803)]",0
1338,"[(200, 200), (590.248686334179, 1110.1943793638638), (338.4403699063768, 1229.935202434228), (592.0195997708848, 1183.7860081136341), (422.8724352670939, 1238.4196575185133)]",0
1339,"[(200, 200), (580.8303625051739, 1124.2687398413445), (489.93569311982463, 1156.4972025047477), (460.4698276178634, 1176.627777989851), (354.8332777761714, 1155.1976475534416)]",1
1340,"[(200, 200), (193.41460318953426, 1225.8264200924182), (97.59326623332652, 1207.9073220628356), (118.95528000997027, 1134.5420489385192), (420.9446317344517, 1142.9986795203283)]",0
1341,"[(200, 200), (242.81058863892144, 1194.779766930162), (141.43743173658373, 1197.8296483133083), (359.89052371257634, 1201.7229484199756), (98.37134884198963, 1214.0858976292996)]",0
1342,"[(200, 200), (379.69450504771953, 1171.0442300622733), (16.346389645804166, 1106.7058794102002), (405.46338585632225, 1185.0331553624223), (246.6805645535945, 1190.8634875896937)]",0
1343,"[(200, 200), (35.26304747725095, 1181.0418689942958), (272.75577736543465, 1240.6406778101887), (248.54875377435263, 1194.8114545929395), (180.69674862100987, 1211.6321411956096)]",0
1344,"[(200, 200), (315.3347016066664, 1149.8894005709067), (642.9111780377564, 1134.0168825773096), (396.0762010896979, 1203.2685771416204), (166.3857115649283, 1166.709962475512)]",0
1345,"[(200, 200), (-35.45597512474936, 1108.0021154762157), (266.95274443108076, 1259.9134961866323), (268.8344434344882, 1215.6276795027618), (566.4657304993068, 1192.592297491173)]",0
1346,"[(200, 200), (303.9982917482638, 1182.281777924081), (235.23224682601582, 1151.8507590363004), (474.9428042652623, 1189.3768591415342), (667.8253205847385, 1182.320784321974)]",0
1347,"[(200, 200), (608.973890123927, 1149.8832407033972), (206.23271429312717, 1222.8774214227649), (637.3882429420513, 1113.677435203803), (333.19055878256256, 1198.4143003492081)]",0
1348,"[(200, 200), (594.6761313345296, 1202.3108299194976), (564.9404374243711, 1168.4840059533446), (342.28009111080416, 1221.602508539311), (423.7517992955244, 1157.0561370947105)]",0
1349,"[(200, 200), (112.97652260849128, 1120.1099010152232), (576.8063099544948, 1174.969809714726), (225.40580781531494, 1183.8638225179016), (86.03723406257825, 1177.0581969845825)]",1
1350,"[(200, 200), (581.4439523824261, 1134.8682824615432), (287.0939243257887, 1231.3414758665995), (511.34259556895245, 1195.24697354541), (567.2505990496594, 1141.6500493537628)]",0
1351,"[(200, 200), (572.8696478037834, 1149.7958790662528), (549.3686355789953, 1136.1282672859345), (166.3224932797657, 1209.5139621004087), (29.495615597243557, 1157.4780433678723)]",0
1352,"[(200, 200), (-14.887332631922234, 1105.2424837131412), (460.34976914396265, 1184.9967193982416), (-11.599079193433823, 1141.2038840513537), (64.4138180056347, 1143.0251736418613)]",0
1353,"[(200, 200), (500.94698580007764, 1187.39895510988), (183.50798605324164, 1198.5562940006075), (402.86792316241304, 1169.742083028085), (280.40031185311864, 1241.2329658129672)]",0
1354,"[(200, 200), (671.714057100741, 1099.3581925769404), (-86.17721751614286, 1106.4498436017307), (343.92802980258864, 1234.0244817857847), (531.8758296900963, 1196.8504589159866)]",0
1355,"[(200, 200), (512.087967310212, 1217.8457043519884), (558.976352361042, 1136.2956218977638), (626.2557261848119, 1048.2693439592563), (-30.16267410642552, 1146.1775835247925)]",0
1356,"[(200, 200), (596.4433519212645, 1145.5400324912953), (212.2719512728143, 1217.394011099759), (476.6498908973265, 1167.2088853488206), (604.6382659487449, 1202.2006803835538)]",0
1357,"[(200, 200), (223.0530209450452, 1261.2902860433833), (485.7779043274433, 1135.3926731594634), (666.9085613699448, 1097.1190952696886), (430.6054099398625, 1154.755065762096)]",0
1358,"[(200, 200), (562.9662440749713, 1126.4229796013399), (378.8105059573327, 1208.6448181387725), (627.0513511731921, 1114.0117358311225), (404.4382877071, 1194.414290807344)]",0
1359,"[(200, 200), (666.3831400133599, 1195.9554027749778), (370.30709034741193, 1278.7422663002262), (253.60637357260313, 1217.2616028621226), (441.9586344358632, 1194.34418603349)]",0
1360,"[(200, 200), (107.2655337080088, 1163.2102259716341), (-37.84502465206974, 1107.837636899925), (172.14573771360116, 1209.669602109499), (417.86610167581136, 1168.4168977867062)]",0
1361,"[(200, 200), (223.21734587788237, 1216.148512254832), (629.9203048243891, 1185.7283735508133), (590.4452216867192, 1148.3226807175902), (-2.0272442086375975, 1204.590926924879)]",0
1362,"[(200, 200), (418.36834468562574, 1198.3058917209173), (322.35972832650504, 1137.1431700260966), (322.4053411091528, 1217.4307717575448), (-16.141762124922792, 1189.9664210520395)]",0
1363,"[(200, 200), (14.368755649019022, 1147.945062763312), (679.0079791668908, 1131.143561912568), (-14.738969131876331, 1156.3953217422918), (97.58980130284135, 1149.4503179439905)]",0
1364,"[(200, 200), (664.8236076658173, 1163.6516283826445), (18.622330766509933, 1182.7737133553585), (477.38515393550784, 1230.3580146636136), (609.595284922524, 1154.3486881580495)]",0
1365,"[(200, 200), (711.0582505164779, 1152.6094629386068), (241.37908179049703, 1198.2912774416002), (382.68305650200296, 1163.4192402013641), (668.1584791269407, 1067.9245748642288)]",0
1366,"[(200, 200), (424.6258641194368, 1150.4284147852402), (152.81203317013512, 1198.7659910873317), (-16.897762884008955, 1093.2935874395923), (586.1306743282271, 1171.52172149396)]",0
1367,"[(200, 200), (-45.224397631753064, 1143.026038260666), (595.046261510878, 1130.4297559768504), (654.099934766794, 1175.4853438786579), (33.67747587196402, 1186.7558336068269)]",0
1368,"[(200, 200), (34.568605515328116, 1193.9807308663017), (367.09540402094115, 1215.906935015355), (-75.26210843770458, 1107.0511181437032), (619.037763417519, 1170.107725924039)]",0
1369,"[(200, 200), (640.7850972427414, 1121.2524229761316), (269.6768058083121, 1205.0109784181454), (687.513963744304, 1104.7557861506396), (164.32319887258564, 1176.5824540179526)]",0
1370,"[(200, 200), (615.443275697478, 1140.9598119214102), (452.1285441988348, 1232.9156060179528), (179.4316136110644, 1143.0291843739767), (519.9101437059498, 1191.2828211310273)]",0
1371,"[(200, 200), (688.4307819347845, 1102.80840248301), (525.8883346140756, 1156.3900983061214), (391.39499544462547, 1180.0310424568947), (122.21381235990866, 1222.8647852720692)]",0
1372,"[(200, 200), (305.64571331680565, 1194.6595531219564), (518.7977812683157, 1190.9313403967271), (393.10122959785707, 1226.3812180626687), (355.9585594249887, 1245.853244539964)]",0
1373,"[(200, 200), (528.2237832347864, 1172.3648148315697), (214.71766394385259, 1119.2436577741742), (14.729646734191917, 1193.3051442592134), (328.1490489197865, 1177.8052715086835)]",1
1374,"[(200, 200), (-65.49552161372849, 1112.6851547506662), (335.50090758910085, 1181.3996838417372), (467.9982077999881, 1125.2768968157027), (217.6432001519728, 1221.382910176584)]",0
1375,"[(200, 200), (373.7541510278138, 1181.9029136500897), (-94.46327081861494, 1161.6847766629771), (365.44921057679403, 1165.2653150667754), (628.3754684083582, 1144.727521414994)]",0
1376,"[(200, 200), (335.87699730518136, 1194.0483348824894), (485.5346967977985, 1176.0244281613861), (31.153583197874866, 1147.4432863047455), (123.57962318015575, 1191.9689337074738)]",0
1377,"[(200, 200), (489.4959573299244, 1137.6022539888017), (412.8763455836021, 1198.5491705472684), (76.75462439619673, 1203.7919323278802), (205.52330933027088, 1212.786074115053)]",0
1378,"[(200, 200), (12.032909806056935, 1205.2742562636574), (604.930919863881, 1083.8646498067376), (443.74348187312864, 1152.0867286532502), (564.9153741115834, 1191.014115677249)]",1
1379,"[(200, 200), (594.9455764357333, 1191.8147869011218), (270.794972583829, 1176.8483654655543), (22.496204215811147, 1172.0523200851928), (575.48157083213, 1135.3553179934063)]",0
1380,"[(200, 200), (641.7408122540296, 1133.4275360333131), (372.70068323098616, 1180.5883537010297), (474.2597891140016, 1174.9784965275787), (57.14478962926839, 1226.3332017061816)]",0
1381,"[(200, 200), (670.9038831977529, 1060.2314897397596), (339.39097190652876, 1209.675184627346), (486.8058903778666, 1222.3380191144436), (617.6466912870128, 1099.3261516566395)]",0
1382,"[(200, 200), (-46.005158252272196, 1130.2753244239475), (235.36519285129376, 1201.7053244288659), (606.9326084549723, 1160.939743313521), (170.56278808359417, 1157.6525346480048)]",0
1383,"[(200, 200), (233.32111422910737, 1226.5800241728764), (257.33123462884726, 1177.6379371878893), (395.2902502562809, 1193.358517877551), (-48.98798006199232, 1110.6723650522224)]",0
1384,"[(200, 200), (494.426899115649, 1218.2135302433094), (574.2096790156739, 1102.140169126161), (87.32542971963127, 1154.841704426702), (-38.93192289205916, 1107.300934747256)]",0
1385,"[(200, 200), (540.4470756916045, 1144.0560561028628), (87.32332454561238, 1218.8051734614428), (236.18171913557762, 1235.1254036863343), (520.5212105048322, 1137.649709714659)]",0
1386,"[(200, 200), (129.99660508296841, 1194.7222794632662), (27.92706566644253, 1137.1305081557953), (337.12644466126886, 1170.7828509944788), (-59.192203039090316, 1157.7014485442967)]",0
1387,"[(200, 200), (512.6290570974553, 1187.9776903891884), (608.9053255975645, 1134.7200745040377), (-26.735705313632053, 1059.742114143446), (144.7501340649553, 1165.74465863234)]",0
1388,"[(200, 200), (-80.97653299947685, 1131.840356991796), (261.46425935362004, 1195.22487134397), (-74.11256143648623, 1125.3392479284114), (507.38657658700936, 1181.369085394285)]",0
1389,"[(200, 200), (102.78450848817806, 1142.2244501133898), (20.809789693939152, 1102.080459496755), (515.1294468004897, 1196.1501835339122), (235.6340765805063, 1234.0034842190169)]",0
1390,"[(200, 200), (360.17574590421737, 1138.0959328824565), (159.47680609289822, 1187.8784825893993), (665.0828856883271, 1138.2344504760122), (466.097177904077, 1180.658557004397)]",0
1391,"[(200, 200), (408.00876621418035, 1196.7028386389134), (332.24446074257537, 1199.949618596057), (215.274562749164, 1208.4187118668658), (659.6090199404055, 1166.631060293351)]",0
1392,"[(200, 200), (56.50740577679485, 1192.5184460597675), (188.18552258364684, 1223.5809009815907), (477.56406042635706, 1215.157329855874), (209.01067319371606, 1173.225481354706)]",0
1393,"[(200, 200), (230.18559771660597, 1204.4048791100126), (79.28215738430742, 1157.7782519790987), (95.56584913573374, 1177.4564492066208), (513.788413557274, 1119.3022699090561)]",0
1394,"[(200, 200), (481.56928542929927, 1195.7110795573249), (584.2507231255364, 1122.3563282253967), (171.69489007453305, 1211.8568911328841), (185.85974235785767, 1163.2770976506463)]",0
1395,"[(200, 200), (603.580554085622, 1144.0560698990748), (257.53089106370373, 1220.2089967532866), (43.5082731546286, 1195.9713276065568), (409.28641170940296, 1207.2738458721337)]",0
